#1:t	2:real	3:imag
0.4649999999999999689	4.453658388448468854e-05	-3.919667838055974332e-05
0.6199999999999999956	4.517921524302879967e-05	-3.817089683316715322e-05
0.7750000000000000222	4.582113257566123801e-05	-3.713028530161405823e-05
0.9299999999999999378	4.646216739928041496e-05	-3.607473015839186527e-05
1.084999999999999964	4.710186406124888326e-05	-3.500449239794779289e-05
1.239999999999999991	4.773989907197101804e-05	-3.391966669704293488e-05
1.395000000000000018	4.837588593990604864e-05	-3.282045279071171129e-05
1.550000000000000044	4.900950224505662433e-05	-3.170698970095145279e-05
1.705000000000000071	4.964040786533180567e-05	-3.057946807272027897e-05
1.859999999999999876	5.026830029154206699e-05	-2.943804875425260013e-05
2.015000000000000124	5.08928625728642366e-05	-2.828292453017108003e-05
2.169999999999999929	5.151379011969395538e-05	-2.711427160036983413e-05
2.325000000000000178	5.213075555948490191e-05	-2.59322886726096692e-05
2.479999999999999982	5.274342831921626916e-05	-2.473716471882706606e-05
2.634999999999999787	5.335145572451514996e-05	-2.352910596126513029e-05
2.790000000000000036	5.395448385782314414e-05	-2.230831287379176568e-05
2.94499999999999984	5.45521502394449105e-05	-2.10749999278875356e-05
3.100000000000000089	5.514410365850970611e-05	-1.982937835077691626e-05
3.254999999999999893	5.572999959656878841e-05	-1.857167119857149686e-05
3.410000000000000142	5.630951337144375683e-05	-1.730209994774649165e-05
3.564999999999999947	5.688233189895185952e-05	-1.602089638071349672e-05
3.719999999999999751	5.744815854707399134e-05	-1.472829186047457201e-05
3.875	5.800670131101495097e-05	-1.342452694325800536e-05
4.030000000000000249	5.855767327288883119e-05	-1.210984260115545123e-05
4.184999999999999609	5.910078163403267865e-05	-1.07844881521383578e-05
4.339999999999999858	5.963572917801130064e-05	-9.448713937398579721e-06
4.495000000000000107	6.016220789715588869e-05	-8.102777968382455143e-06
4.650000000000000355	6.067990393401910055e-05	-6.746939718947575777e-06
4.804999999999999716	6.118849579324261295e-05	-5.381465773558757452e-06
4.959999999999999964	6.168766136399138464e-05	-4.006624495721722384e-06
5.115000000000000213	6.217707787160087543e-05	-2.622690886480097083e-06
5.269999999999999574	6.265642807874842468e-05	-1.22994195643855323e-06
5.424999999999999822	6.312539924731712143e-05	1.713390497530307286e-07
5.580000000000000071	6.358368691822843897e-05	1.580866708160710436e-06
5.73500000000000032	6.403099223702055618e-05	2.998349709252092207e-06
5.88999999999999968	6.446702384935135859e-05	4.423494441335009719e-06
6.044999999999999929	6.48914946849098287e-05	5.856001714973049848e-06
6.200000000000000178	6.530412343227153492e-05	7.295569955691917963e-06
6.354999999999999538	6.570463196363012838e-05	8.741892291191029847e-06
6.509999999999999787	6.609274719371879337e-05	1.019465941672304442e-05
6.665000000000000036	6.646819928120838476e-05	1.165355699043139955e-05
6.820000000000000284	6.683072357048631896e-05	1.311826822123277658e-05
6.974999999999999645	6.718005889947765204e-05	1.458847152732709184e-05
7.129999999999999893	6.75159489826990158e-05	1.606384288595366579e-05
7.285000000000000142	6.783814034193057826e-05	1.754405371778194525e-05
7.439999999999999503	6.814638306129127234e-05	1.902877303037274747e-05
7.594999999999999751	6.844042861789615523e-05	2.051766549767677231e-05
7.75	6.872003062248141763e-05	2.201039342375246655e-05
7.905000000000000249	6.898494324305274499e-05	2.350661499245618625e-05
8.060000000000000497	6.923492256863167296e-05	2.500598607427347904e-05
8.214999999999999858	6.946972596995520716e-05	2.650815862613597017e-05
8.369999999999999218	6.968911409987228083e-05	2.801278236122783702e-05
8.525000000000000355	6.98928508218062388e-05	2.95195032823407358e-05
8.679999999999999716	7.008070523739810885e-05	3.102796523144940078e-05
8.834999999999999076	7.025245144097859787e-05	3.253780854211362297e-05
8.990000000000000213	7.040786991495080261e-05	3.404867148232287318e-05
9.144999999999999574	7.05467466407348195e-05	3.55601890126130545e-05
9.300000000000000711	7.066887370693489354e-05	3.707199413296181483e-05
9.455000000000000071	7.077404791726546224e-05	3.85837167346394594e-05
9.609999999999999432	7.086207102175817686e-05	4.009498486021764296e-05
9.765000000000000568	7.093274836452282165e-05	4.160542363897617942e-05
9.919999999999999929	7.098588931003418153e-05	4.311465646847589356e-05
10.07499999999999929	7.102130638519095029e-05	4.462230402557301458e-05
10.23000000000000043	7.103881617357455942e-05	4.612798537780477714e-05
10.38499999999999979	7.103823898388128858e-05	4.763131706362954088e-05
10.53999999999999915	7.101940003793283883e-05	4.913191414122402922e-05
10.69500000000000028	7.098212932380778553e-05	5.062938933253875528e-05
10.84999999999999964	7.092626267112094312e-05	5.212335401584329445e-05
11.00500000000000078	7.085164139173116577e-05	5.361341742817460988e-05
11.16000000000000014	7.07581129486848856e-05	5.509918760657232177e-05
11.3149999999999995	7.064553023150953594e-05	5.658027064348870975e-05
11.47000000000000064	7.051375183768811554e-05	5.805627158048797139e-05
11.625	7.036264114368340672e-05	5.952679371148038247e-05
11.77999999999999936	7.019206647105021642e-05	6.099143943224672045e-05
11.9350000000000005	7.000190026443275405e-05	6.244980958706609886e-05
12.08999999999999986	6.979201944007021189e-05	6.39015042773923692e-05
12.24499999999999922	6.956230488991901211e-05	6.53461222484525659e-05
12.40000000000000036	6.931264212624921653e-05	6.678326166048210067e-05
12.55499999999999972	6.904292109766418635e-05	6.821251951249491629e-05
12.70999999999999908	6.875303700739665601e-05	6.963349237951478045e-05
12.86500000000000021	6.844289023380327984e-05	7.104577587119137211e-05
13.01999999999999957	6.811238708254365858e-05	7.244896533794125131e-05
13.17500000000000071	6.776143958071011999e-05	7.384265536211210136e-05
13.33000000000000007	6.738996599109074877e-05	7.522644043542848569e-05
13.48499999999999943	6.699789038973546172e-05	7.659991448026388287e-05
13.64000000000000057	6.658514295062361514e-05	7.79626715001745398e-05
13.79499999999999993	6.615165939751080717e-05	7.93143051288232022e-05
13.94999999999999929	6.569738121085715661e-05	8.065440925505083217e-05
14.10500000000000043	6.522225512361860822e-05	8.198257759711079446e-05
14.25999999999999979	6.472623340381908905e-05	8.32984043037104119e-05
14.41499999999999915	6.420927349383415529e-05	8.460148355163068785e-05
14.57000000000000028	6.367133840088608297e-05	8.589141012425804912e-05
14.72499999999999964	6.31123964399226122e-05	8.716777903115227773e-05
14.87999999999999901	6.253242164066575865e-05	8.84301860657668576e-05
15.03500000000000014	6.193139347531273031e-05	8.96782274457874959e-05
15.1899999999999995	6.130929717268586508e-05	9.091150035162936193e-05
15.34500000000000064	6.066612335578639239e-05	9.212960258648830128e-05
15.5	6.000186824539812801e-05	9.33321330968866819e-05
15.65499999999999936	5.931653324956708109e-05	9.45186916510897733e-05
15.8100000000000005	5.861012515383846086e-05	9.568887934258944879e-05
15.96499999999999986	5.788265579233499935e-05	9.684229828541892628e-05
16.12000000000000099	5.713414236319209555e-05	9.79785521010698206e-05
16.27499999999999858	5.636460729609903348e-05	9.909724562928686538e-05
16.42999999999999972	5.557407875845154967e-05	0.0001001979853991269231
16.58500000000000085	5.476259071033684147e-05	0.0001012803793541808056
16.73999999999999844	5.393018350876750146e-05	0.000102344037308733937
16.89499999999999957	5.307690397406675573e-05	0.0001033885706867975217
17.05000000000000071	5.220280585544071964e-05	0.0001044135929644855417
17.20499999999999829	5.130794964711427053e-05	0.0001054187194222484309
17.35999999999999943	5.0392402682170799e-05	0.000106403567574269448
17.51500000000000057	4.945623854706756553e-05	0.0001073677569330909985
