#1:time	2:real	3:imag	4:ampl	5:phse
1544	0.01326545993928467462	-0.02196030598402648817	0.02565594407370027155	-107.841543180551696
1544.079999999999927	0.01245174403078018119	-0.02249962229502373151	0.02571534430698525081	-107.87948130648887
1544.160000000000082	0.01161367712648790802	-0.02300918386615200678	0.02577401867355376755	-107.9175133836482843
1544.240000000000009	0.01075231626690591365	-0.02348781192939748685	0.02583194948768513868	-107.9556393262731575
1544.319999999999936	0.009868776678679023681	-0.02393436324387229752	0.02588911927863256357	-107.9938590905842375
1544.400000000000091	0.008964230692667515474	-0.02434773295781676034	0.02594551082743445924	-108.0321726759653274
1544.480000000000018	0.008039906540157628137	-0.02472685741958881647	0.02600110718840919002	-108.0705801251828575
1544.559999999999945	0.007097087032538531952	-0.02507071693217347366	0.02605589169152720472	-108.1090815236655374
1544.6400000000001	0.006137108129679489862	-0.02537833844719374413	0.02610984792249258432	-108.1476769979075243
1544.720000000000027	0.005161357401880897582	-0.02564879819592787158	0.02616295967824327703	-108.1863667130935198
1544.799999999999955	0.004171272389729526603	-0.02588122425632046267	0.02621521089663919613	-108.2251508700728237
1544.880000000000109	0.003168338865389904845	-0.02607479905641272785	0.02626658556033201544	-108.2640297018320723
1544.960000000000036	0.002154088997913854598	-0.02622876181588908173	0.02631706757611065178	-108.3030034696286066
1545.039999999999964	0.001130099423993432455	-0.02634241092853990482	0.02636664063236287409	-108.3420724589524582
1545.120000000000118	9.798922433868399544e-05	-0.02641510628925584567	0.02641528803857285529	-108.3812369754775915
1545.200000000000045	-0.0009405821955098966035	-0.02644627156970597026	0.02646299255196109604	-108.420497341150238
1545.279999999999973	-0.001983917322490855173	-0.02643539644700524868	0.02650973619734487211	-108.4598538905373033
1545.360000000000127	-0.00303028285540211462	-0.02638203878947560643	0.02655550008704674059	-108.4993069675289519
1545.440000000000055	-0.004077912131579189761	-0.02628582680296867244	0.02660026424809623993	-108.5388569224527089
1545.519999999999982	-0.005125007667289720875	-0.02614646114020211659	0.02664400746407863049	-108.578504109619189
1545.600000000000136	-0.006169743819227918244	-0.02596371697411565746	0.0266867071387026436	-108.6182488852795842
1545.680000000000064	-0.007210269575263228599	-0.0257374460344651744	0.02672833918755472896	-108.6580916059391058
1545.759999999999991	-0.008244711483042939035	-0.02546757860472268278	0.02676887796352975246	-108.6980326269379873
1545.840000000000146	-0.009271176725212437741	-0.02515412547395727907	0.02680829622019473626	-108.7380723011871879
1545.920000000000073	-0.0102877563497847397	-0.02479717983574492024	0.02684656511583578126	-108.7782109779292057
1546	-0.01129252866362535045	-0.02439691912343592076	0.02688365425931291477	-108.8184490013891832
1546.079999999999927	-0.01228356279602711883	-0.02395360676832948912	0.02691953179711158856	-108.8587867091860772
1546.160000000000082	-0.01325892243801728848	-0.02346759386461928776	0.02695416453930774697	-108.8992244303903192
1546.240000000000009	-0.01421666976129865381	-0.02293932072242172923	0.02698751812056733937	-108.9397624831400719
1546.319999999999936	-0.01515486951868759251	-0.02236931828793659038	0.0270195571909581933	-108.9804011717637877
