#1:time	2:real	3:imag	4:ampl	5:phse
1595.333333333333258	-0.0002479195467284918343	6.227377977981082271e-05	0.000255621058009948012	-66.21953978270541086
1595.466666666666697	-0.0002488394101401937737	6.193861972883254422e-05	0.0002564321443439423575	-66.21739825148279124
1595.599999999999909	-0.0002497353660041983642	6.165900397734876484e-05	0.0002572344957518909927	-66.21550213704649934
1595.733333333333348	-0.0002505979832124417199	6.141879335186754536e-05	0.0002580147619167218122	-66.21379689741358732
1595.866666666666561	-0.000251419183132807326	6.120076115843818218e-05	0.0002587607752607421277	-66.2122230638740632
1596	-0.000252192684337140924	6.098723904619977681e-05	0.0002594621231695507478	-66.21071837915745562
1596.133333333333212	-0.0002529143598923196926	6.076078379441021519e-05	0.0002601106423948333743	-66.20922000748596759
1596.266666666666652	-0.0002535824871178617526	6.050483268998624022e-05	0.0002607008104163156467	-66.20766672556797516
1596.400000000000091	-0.0002541978752379795369	6.020431587330852245e-05	0.0002612300124895233495	-66.2060010131013712
1596.533333333333303	-0.0002547638627427445141	5.98461964718794177e-05	0.0002616986683033652172	-66.20417097124600048
1596.666666666666742	-0.0002552861831728249118	5.941991341023862127e-05	0.0002621102085547782879	-66.20213200680994703
1596.799999999999955	-0.000255772705083834556	5.89177071574828855e-05	0.0002624708991156869588	-66.19984822790001999
1596.933333333333394	-0.0002562330587362102565	5.833481507809755949e-05	0.0002627895185115076363	-66.1972935040712116
1597.066666666666606	-0.000256678168221542095	5.766953003731593766e-05	0.0002630769027039263656	-66.19445215128398274
1597.200000000000045	-0.0002571197129250260777	5.692312312706268069e-05	0.0002633453791529036334	-66.19131921078901826
1597.333333333333258	-0.000257569546146030337	5.609963834509917776e-05	0.0002636081192306545117	-66.18790030250679024
1597.466666666666697	-0.0002580391011233115479	5.520557345144061381e-05	0.0002638784436982850867	-66.18421104877063499
1597.599999999999909	-0.0002585388154996690925	5.424946663728100275e-05	0.0002641691196003071677	-66.18027608349055413
1597.733333333333348	-0.0002590776043548864748	5.324141286065171342e-05	0.0002644916881901309661	-66.17612768441370008
1597.866666666666561	-0.0002596624093833058687	5.21925364715882469e-05	0.0002648558621402999987	-66.17180409024103938
1598	-0.0002602978477245858867	5.111444802545042393e-05	0.0002652690263242171091	-66.16734758754923007
1598.133333333333212	-0.0002609859786001398696	5.001871288812912461e-05	0.0002657358701132719772	-66.16280247145368776
1598.266666666666652	-0.000261726199555335087	4.891635750788840277e-05	0.0002662581708896811063	-66.15821299600598593
1598.400000000000091	-0.0002625152771177529558	4.781743615515603169e-05	0.0002668347389690162684	-66.15362143296711395
1598.533333333333303	-0.00026334750944145591	4.673067679637659316e-05	0.000267461524116769224	-66.14906635007109514
1598.666666666666742	-0.0002642150114277407968	4.566321977874164648e-05	0.0002681318740924377108	-66.144581202457573
1598.799999999999955	-0.0002651081062870910636	4.462045752543272449e-05	0.0002688369268700014844	-66.14019330578511813
1598.933333333333394	-0.0002660158019062904824	4.360597773031105428e-05	0.0002695661109220949146	-66.1359232294153685
1599.066666666666606	-0.0002669263260165575667	4.262160697348349583e-05	0.0002703077226083258904	-66.13178461672137587
1599.200000000000045	-0.0002678276912690060081	4.16675464830829878e-05	0.0002710495464678107131	-66.12778441013141162
1599.333333333333258	-0.0002687082600631921078	4.074258726413174385e-05	0.0002717794831166684571	-66.12392343388091831
1599.466666666666697	-0.0002695572794080185533	3.984438814696143072e-05	0.0002724861503795345148	-66.12019726902498462
1599.599999999999909	-0.0002703653581782408688	3.896979769290232523e-05	0.000273159426041046983	-66.11659734387536957
1599.733333333333348	-0.0002711248627357183976	3.811519936171269549e-05	0.0002737909049180510209	-66.11311215806516373
1599.866666666666561	-0.0002718302117849383595	3.727685898903999336e-05	0.0002743742485276874968	-66.10972855913722412
1600	-0.0002724780572368496346	3.645125434980022822e-05	0.0002749054121315943526	-66.1064329953481149
1600.133333333333212	-0.0002730673444068320395	3.563536837572879937e-05	0.0002753827410363135432	-66.10321267621164054
1600.266666666666652	-0.0002735992516906740201	3.48269302568369904e-05	0.0002758069353674982675	-66.10005658187193944
1600.400000000000091	-0.0002740770165443117768	3.402459208199386427e-05	0.0002761808897519468721	-66.0969562732191207
1600.533333333333303	-0.0002745056607593292794	3.322803260018616922e-05	0.0002765094210680623939	-66.09390646614127718
1600.666666666666742	-0.0002748916333236626998	3.243798396014771615e-05	0.0002767989033120431958	-66.09090534558998797
1600.799999999999955	-0.0002752423932979801533	3.165618162426180992e-05	0.0002770568333454857422	-66.08795460800922683
1600.933333333333394	-0.0002755659578994072777	3.088524189790428154e-05	0.0002772913545715227353	-66.08505923435836849
1601.066666666666606	-0.000275870442236926007	3.012847539689178142e-05	0.0002775107672320809992	-66.08222701000323696
1601.200000000000045	-0.0002761636168412963627	2.938964817414232552e-05	0.0002777230539344297954	-66.07946782190123258
1601.333333333333258	-0.0002764525073335545634	2.867270492109015088e-05	0.0002779354472148181168	-66.07679277674171203
1601.466666666666697	-0.0002767430574156768981	2.798147059594837435e-05	0.0002781540625705268511	-66.07421319524554804
1601.599999999999909	-0.0002770398720685705429	2.731934786252584026e-05	0.0002783836156877836821	-66.07173954634424717
1601.733333333333348	-0.0002773460526831383259	2.668902787796084282e-05	0.0002786272369097980272	-66.06938038970746163
1601.866666666666561	-0.0002776631301614885085	2.609223118384824925e-05	0.0002788863897346499881	-66.06714139515415241
1602	-0.000277991096152661139	2.552949384607817269e-05	0.0002791608937444408993	-66.06502450289072215
1602.133333333333212	-0.0002783285268879498778	2.500001157570746192e-05	0.0002794490462649707233	-66.06302727934718177
1602.266666666666652	-0.0002786727888822149689	2.450155153578305255e-05	0.0002797478316109924747	-66.06114251067776877
1602.400000000000091	-0.0002790203113670790876	2.403043798553514395e-05	0.0002800532022762075536	-66.05935806070640126
1602.533333333333303	-0.0002793669069506435148	2.358161407800191188e-05	0.0002803604130787607104	-66.05765700383659578
1602.666666666666742	-0.0002797081198277568607	2.314877813707087376e-05	0.0002806643871723274236	-66.05601802731736427
1602.799999999999955	-0.0002800395799785684739	2.272458886282907809e-05	0.0002809600919944996037	-66.05441608263852515
1602.933333333333394	-0.0002803573422039453149	2.230093028041418805e-05	0.0002812429035887518513	-66.05282325328890636
