900000014 1000 1724.24402 8.3546327646 1.1937310881e-22 123.6877839857 197.6019638493 0.2025813287 10.0000000000
900000024 1000 1725.026 7.0967832756 1.2086650283e-22 115.1410492867 190.6324317631 0.2076875831 10.0000000000
900000034 1000 1725.81104 3.7312240113 1.1196468601e-22 42.4349419609 85.4373202811 0.2025087648 10.0000000000
900000044 1000 1726.59802 8.8067091388 1.2154875821e-22 124.9324047438 198.5564770566 0.1994950200 10.0000000000
900000054 1000 1727.38599 3.9492922219 1.1859651390e-22 48.3465025229 100.4336588608 0.2076053675 10.0000000000
900000064 1000 1728.17798 6.8832373767 1.2531871820e-22 111.8422490550 187.7427660607 0.2082124093 10.0000000000
900000074 1000 1728.97205 5.3525045800 1.2463596376e-22 90.0446573694 165.8849626106 0.2091825772 10.0000000000
900000084 1000 1729.76794 9.3115280902 1.2712251286e-22 124.8748977339 198.5131845886 0.1972855284 10.0000000000
900000094 1000 1730.56604 6.5411354397 1.2254333875e-22 103.0080877576 179.5078184704 0.1977953009 10.0000000000
900000104 1000 1731.36694 6.3473082202 1.3122227013e-22 103.3769389659 179.8556821786 0.2089364125 10.0000000000
